#{"t_start": 1786032094.7954583, "env_id": "rendezvous-v1"}
r,l,t
-1.075286,30,8209.256469
-1.483424,30,8209.498597
-1.550493,30,8209.732639
-0.901531,30,8209.972898
-1.593592,30,8210.215401
-1.193901,30,8210.450732
-2.897516,30,8210.684047
-0.88284,30,8210.92243
-3.434765,30,8211.156079
-1.511633,30,8211.381032
-4.863101,30,8211.614611
-1.892064,30,8211.85065
-1.691158,30,8212.078844
-1.001029,30,8212.306148
-0.995764,30,8212.544151
-1.494412,30,8212.775295
-1.28672,30,8213.010584
-1.189021,30,8213.245309
-0.800288,30,8213.476187
-0.843957,30,8213.709648
-0.793105,30,8213.939404
-0.865549,30,8214.17256
-0.992176,30,8214.404983
-0.803085,30,8214.638222
-1.605615,30,8214.861743
-1.416055,30,8215.098741
-1.085726,30,8215.339766
-0.949994,30,8215.569329
-1.641675,30,8215.795673
-1.315076,30,8216.032376
-0.903482,30,8216.266356
-1.95548,30,8216.496452
-1.055539,30,8216.73349
-1.156465,30,8216.967624
-3.394688,30,8217.205272
-2.46335,30,8217.439726
-1.506977,30,8217.688105
-5.652477,30,8217.916589
-0.870774,30,8218.149606
-1.309472,30,8218.376064
-0.896614,30,8218.612653
-1.202615,30,8218.846192
-0.87991,30,8219.077771
-1.411551,30,8219.305778
-1.229487,30,8219.544244
-0.939484,30,8219.77336
-4.44109,30,8220.00483
-2.146685,30,8220.233106
-1.07772,30,8220.468563
-1.021369,30,8220.70065
-0.897682,30,8220.940369
-1.07743,30,8221.180411
-1.031795,30,8221.424467
-1.306314,30,8221.665995
-1.31816,30,8221.910872
-0.991519,30,8222.141994
-1.163287,30,8222.384546
-2.62292,30,8222.637101
-0.997976,30,8222.886851
-1.496599,30,8223.120151
-1.228495,30,8223.362481
-1.163493,30,8223.600971
-1.096607,30,8223.828445
-1.207198,30,8224.078826
-1.361898,30,8224.326651
-1.204655,30,8224.582183
-1.386801,30,8224.83294
-1.401295,30,8225.070264
-1.583635,30,8225.307626
-1.449683,30,8225.540325
-1.204199,30,8225.782582
-1.359368,30,8226.012767
-1.761007,30,8226.240212
-1.315475,30,8226.483019
-1.367043,30,8226.720466
-1.667022,30,8226.956761
-1.322755,30,8227.19262
-1.500581,30,8227.421515
-1.062481,30,8227.655599
-2.045013,30,8227.89555
-1.027108,30,8228.137892
-0.92841,30,8228.379021
-0.988939,30,8228.613374
-0.755615,30,8228.853217
-0.867617,30,8229.086859
-0.905898,30,8229.343351
-0.781556,30,8229.581176
-0.73524,30,8229.81678
-0.870362,30,8230.048094
-0.801147,30,8230.284679
-0.931318,30,8230.518743
-1.446914,30,8230.756948
-3.306474,30,8230.986523
-6.344489,30,8231.220664
-0.90963,30,8231.4548
-0.768475,30,8231.684605
-0.696915,30,8231.921252
-0.705016,30,8232.164563
-0.627867,30,8232.40077
-0.698891,30,8232.635773
-1.10137,30,8232.87702
-0.733526,30,8233.111618
-0.974706,30,8233.352913
-0.673997,30,8233.594814
-0.784182,30,8233.83511
-0.946972,30,8234.081962
-0.719959,30,8234.313023
-1.072775,30,8234.551771
-1.09257,30,8234.783455
-0.982127,30,8235.039137
-0.553001,30,8235.272683
-0.760849,30,8235.508909
-0.680495,30,8235.745831
-0.86704,30,8235.982682
-0.689715,30,8236.214546
-0.946431,30,8236.445327
-0.762628,30,8236.674584
-1.012108,30,8236.905928
-1.159867,30,8237.135821
-1.157495,30,8237.366093
-1.050535,30,8237.606813
-0.842966,30,8237.836683
-0.757155,30,8238.078038
-2.485705,30,8238.319688
-1.017911,30,8238.561846
-1.488502,30,8238.799851
-0.826172,30,8239.031193
-1.114428,30,8239.262141
-0.916765,30,8239.501338
-2.514236,30,8239.739379
-3.31434,30,8239.974967
-3.035984,30,8240.203849
-1.738585,30,8240.437047
-3.183437,30,8240.681249
-0.872195,30,8240.917701
-0.960053,30,8241.152064
-0.777774,30,8241.401706
-2.642147,30,8241.633437
-2.183221,30,8241.863251
-1.640061,30,8242.102889
-2.954012,30,8242.339147
-6.831917,30,8242.560266
-1.042393,30,8242.789146
-1.758217,30,8243.023472
-0.986047,30,8243.256965
-1.714045,30,8243.489878
-1.074521,30,8243.722257
-0.828835,30,8243.949398
-0.808653,30,8244.185139
-0.719275,30,8244.420408
-0.874227,30,8244.654831
-0.785243,30,8244.883399
-1.600815,30,8245.110292
-0.922577,30,8245.350805
-1.130768,30,8245.582273
-1.758652,30,8245.812948
-0.908726,30,8246.0621
-1.027504,30,8246.301111
-0.905559,30,8246.531258
-0.798964,30,8246.763429
-7.270345,30,8247.014192
-4.857195,30,8247.246278
-10.796021,30,8247.496592
-3.22281,30,8247.733188
-0.697852,30,8247.972084
-0.779221,30,8248.210958
-3.697021,30,8248.458936
-0.881728,30,8248.693634
-1.140336,30,8248.935928
-3.443383,30,8249.169802
-0.652331,30,8249.40505
-0.995818,30,8249.640148
-0.627411,30,8249.872259
-1.343471,30,8250.116894
-0.758534,30,8250.360128
-0.601391,30,8250.600831
-0.645237,30,8250.847314
-0.803655,30,8251.096975
-0.688261,30,8251.340088
-1.08582,30,8251.578322
-0.723188,30,8251.806252
-0.670397,30,8252.038568
-0.7501,30,8252.275279
-0.808764,30,8252.513187
-0.946079,30,8252.752568
-1.85814,30,8252.983718
-0.823999,30,8253.221307
-4.139204,30,8253.464367
-0.915172,30,8253.706372
-0.974444,30,8253.944967
-6.440779,30,8254.17727
-0.976787,30,8254.42278
-1.865462,30,8254.659775
-0.807718,30,8254.893328
-0.824915,30,8255.13698
-1.089245,30,8255.385969
-1.412945,30,8255.631302
-0.682019,30,8255.861161
-0.619037,30,8256.09146
-0.675356,30,8256.328523
-0.846518,30,8256.567151
-0.859185,30,8256.797531
-0.559966,30,8257.030944
-0.624422,30,8257.259244
-0.916699,30,8257.489898
-0.648939,30,8257.717434
-0.708349,30,8257.948242
-1.830607,30,8258.188268
-1.008142,30,8258.418379
-0.776709,30,8258.657603
-0.738564,30,8258.895047
-0.648687,30,8259.134126
-1.288287,30,8259.407603
-0.702388,30,8259.693737
-1.208052,30,8259.928825
-1.029234,30,8260.165894
-1.060428,30,8260.398109
-1.329876,30,8260.629206
-1.25219,30,8260.852989
-1.077505,30,8261.080233
-1.036226,30,8261.308308
-0.430339,30,8261.545226
-2.682346,30,8261.778998
-1.697009,30,8262.00385
-0.932879,30,8262.243414
-1.220764,30,8262.483849
-0.520502,30,8262.713392
-0.626189,30,8262.943187
-0.934901,30,8263.180999
-0.501234,30,8263.425509
-0.695365,30,8263.65931
-1.204082,30,8263.894103
-0.727174,30,8264.129217
-0.560071,30,8264.357587
-0.957952,30,8264.590948
-0.778833,30,8264.825219
-0.578571,30,8265.062561
-0.459746,30,8265.312464
-0.549724,30,8266.605292
-0.596991,30,8266.840906
-0.416403,30,8267.076741
-0.643749,30,8267.310582
-0.53349,30,8267.550638
-0.828166,30,8267.777348
-1.571433,30,8268.001225
-0.7046,30,8268.242728
-0.645816,30,8268.473604
-0.722136,30,8268.705405
-0.765639,30,8268.942584
-0.970606,30,8269.181383
-0.35946,30,8269.411953
-0.517508,30,8269.648883
-0.689985,30,8269.883262
-0.632329,30,8270.121185
-0.565013,30,8270.349771
-0.92796,30,8270.582555
-0.732205,30,8270.822024
-3.827228,30,8271.064116
-5.509523,30,8271.29448
-0.674455,30,8271.52561
-1.211931,30,8271.764315
-0.630394,30,8272.007342
-2.71519,30,8272.243308
-0.708599,30,8272.475549
-0.719372,30,8272.715679
-0.687472,30,8272.950553
-0.832161,30,8273.193614
-0.686029,30,8273.417992
-0.624733,30,8273.647795
-0.757019,30,8273.880148
-0.629401,30,8274.116685
-0.99494,30,8274.34787
-0.701452,30,8274.57743
-0.773746,30,8274.812986
-1.106684,30,8275.04252
-1.119769,30,8275.270912
-1.073392,30,8275.501274
-0.673969,30,8275.731979
-0.441537,30,8275.967162
-0.410519,30,8276.204218
-0.61133,30,8276.446209
-0.800053,30,8276.67582
-0.775613,30,8276.909833
-0.641943,30,8277.154477
-0.47764,30,8277.394423
-0.503077,30,8277.622565
-0.501392,30,8277.851775
-0.532044,30,8278.0895
-3.04522,30,8278.329719
-0.49372,30,8278.57847
-0.767642,30,8278.813997
-0.742313,30,8279.052281
-5.205055,30,8279.279674
-13.986805,30,8279.506925
-13.173866,30,8279.742359
-37.387212,30,8279.975486
-1.170671,30,8280.209723
-3.031485,30,8280.439995
-5.392242,30,8280.673081
-4.565308,30,8280.908254
-2.090494,30,8281.141608
-2.339755,30,8281.374913
-2.216271,30,8281.604148
-2.928104,30,8281.842528
-0.689641,30,8282.112904
-1.666925,30,8282.353503
-0.944379,30,8282.59314
-0.606456,30,8282.823786
-0.972985,30,8283.059962
-0.534034,30,8283.295807
-0.449508,30,8283.542755
-0.399259,30,8283.784448
-0.55215,30,8284.017763
-0.400818,30,8284.25095
-0.451872,30,8284.478864
-0.60717,30,8284.717811
-0.521923,30,8284.946954
-0.682715,30,8285.178386
-1.105604,30,8285.408033
-0.613429,30,8285.64587
-0.761211,30,8285.884376
-0.721904,30,8286.118594
-0.584923,30,8286.352132
-0.644355,30,8286.59409
-0.653359,30,8286.835792
-0.581105,30,8287.076055
-0.548135,30,8287.30272
-0.602714,30,8287.531777
-0.595959,30,8287.763221
-0.556353,30,8287.993272
-0.680547,30,8288.231348
-0.529623,30,8288.462516
-0.709975,30,8288.694738
-0.661118,30,8288.925063
-0.592406,30,8289.154138
-0.576739,30,8289.395797
-0.76824,30,8289.628884
-0.535831,30,8289.863767
-0.549595,30,8290.096592
-0.508433,30,8290.353049
-0.480959,30,8290.594521
-0.585773,30,8290.839836
-0.755677,30,8291.096044
-0.573972,30,8291.333539
-1.152018,30,8291.573181
-0.75636,30,8291.811315
-0.593869,30,8292.050213
-0.593754,30,8292.287891
-1.15523,30,8292.526555
-0.958673,30,8292.75764
-1.539496,30,8292.991561
-0.828215,30,8293.225904
-0.536188,30,8293.464148
-0.659294,30,8293.702869
-0.563059,30,8293.940062
-0.500993,30,8294.167916
-0.817038,30,8294.394394
-0.592619,30,8294.632101
-0.856053,30,8294.887218
-0.886542,30,8295.121563
-0.551972,30,8295.364342
-0.909346,30,8295.598344
-0.42588,30,8295.837316
-0.479562,30,8296.073131
-0.747059,30,8296.304014
-1.367955,30,8296.539208
-1.274444,30,8296.776091
-0.516015,30,8297.007211
-1.007737,30,8297.248137
-0.839019,30,8297.484179
-0.53851,30,8297.721296
-0.73482,30,8297.962713
-0.620454,30,8298.200184
-0.505692,30,8298.438716
-0.445,30,8298.676261
-0.454622,30,8298.919283
-0.453542,30,8299.164356
-0.52387,30,8299.408227
-0.422848,30,8299.645101
-0.45678,30,8299.896622
-0.513334,30,8300.140203
-0.59109,30,8300.384733
-0.439519,30,8300.614371
-0.433036,30,8300.860043
-0.654564,30,8301.09813
-0.745647,30,8301.339184
-0.586266,30,8301.575125
-0.636741,30,8301.807095
-1.122372,30,8302.040831
-0.991446,30,8302.277968
-1.099348,30,8302.51121
-1.096438,30,8302.737869
-1.138257,30,8302.970127
-0.848667,30,8303.195203
-1.391585,30,8303.433478
-1.104884,30,8303.666354
-0.558638,30,8303.898383
-1.069073,30,8304.127535
-0.492629,30,8304.364214
-0.81216,30,8304.598402
-0.866189,30,8304.838437
-0.563046,30,8305.07484
-0.94816,30,8305.311559
-0.37328,30,8305.543309
-0.779135,30,8305.778496
-0.754214,30,8306.013278
-0.682183,30,8306.24517
-0.678524,30,8306.477512
-0.509747,30,8306.71037
-0.406674,30,8306.949425
-0.462792,30,8307.183358
-0.742624,30,8307.428889
-0.640829,30,8307.667966
-0.474708,30,8307.897496
-0.526442,30,8308.12295
-0.536531,30,8308.354345
-0.499888,30,8308.58631
-0.557672,30,8308.814802
-0.572361,30,8309.042161
-0.54043,30,8309.283725
-1.036927,30,8309.519203
-0.611814,30,8309.749449
-0.479044,30,8309.981576
-0.61573,30,8310.220519
-0.67571,30,8310.456343
-0.515589,30,8310.682603
-0.829607,30,8310.917192
-0.495678,30,8311.152249
-0.836377,30,8311.389801
-0.467697,30,8311.626361
-0.758156,30,8311.858193
-0.541655,30,8312.100584
-0.619147,30,8312.336412
-0.381335,30,8312.568116
-0.677056,30,8312.80537
-0.719079,30,8313.04079
-0.496062,30,8313.276644
-0.775926,30,8313.504644
-0.904194,30,8313.737569
-0.813378,30,8313.96662
-0.826242,30,8314.199515
-0.610237,30,8314.429285
-0.83403,30,8314.674875
-0.635952,30,8314.906503
-0.519115,30,8315.141158
-0.728123,30,8315.3687
-0.825485,30,8315.593043
-0.467843,30,8315.827623
-0.504652,30,8316.056278
-0.529697,30,8316.298071
-0.52914,30,8316.530423
-0.942549,30,8316.767287
-0.40267,30,8316.996701
-0.737063,30,8317.240036
-0.777964,30,8317.475807
-0.795878,30,8317.707208
-0.871272,30,8317.941707
-0.812615,30,8318.175554
-0.899807,30,8318.410571
-0.579701,30,8318.654488
-0.947059,30,8318.88226
-1.150109,30,8319.116775
-0.480032,30,8319.350832
-0.735626,30,8319.580775
-0.668506,30,8319.841338
-0.875936,30,8320.183685
-0.69726,30,8320.435222
-0.852876,30,8320.668962
-0.584858,30,8320.902714
-0.627448,30,8321.134777
-0.716776,30,8321.370755
-0.672073,30,8321.600722
-0.596533,30,8321.829709
-0.452912,30,8322.064706
-0.615852,30,8322.299788
-0.723058,30,8322.531968
-0.562748,30,8322.769005
-0.824832,30,8323.005023
-0.678396,30,8323.239387
-0.852043,30,8323.470503
-0.986845,30,8323.702675
-1.180897,30,8323.93442
-0.661079,30,8324.165679
-0.975638,30,8324.396539
-0.990367,30,8324.640688
-0.788015,30,8324.870856
-0.802084,30,8325.103603
-0.439594,30,8325.341967
-0.456409,30,8325.569945
-0.696118,30,8325.820135
-0.799137,30,8326.056447
-0.752401,30,8326.324182
-0.865626,30,8326.640013
-1.060312,30,8326.890972
-0.881172,30,8327.177323
-0.690766,30,8327.440686
-3.101655,30,8327.729445
-1.487705,30,8328.023656
-0.653813,30,8328.301786
-0.589848,30,8328.59362
-0.797332,30,8328.845889
-0.627757,30,8329.083946
-0.646923,30,8329.317752
-0.445416,30,8329.553703
-0.971995,30,8329.787708
-0.459176,30,8330.024065
-0.560144,30,8330.256955
-0.506555,30,8330.488373
-0.449584,30,8330.717864
-0.422024,30,8330.951329
-0.379535,30,8331.184711
-0.787334,30,8331.418576
-0.622501,30,8331.648843
-0.599855,30,8331.880976
-0.554063,30,8332.114614
-0.662198,30,8332.350084
-0.452557,30,8332.582624
-0.511857,30,8332.812635
-0.41264,30,8333.041192
-0.660314,30,8333.27564
-0.698777,30,8333.502895
-0.631007,30,8333.732867
-1.112388,30,8333.966717
-0.743524,30,8334.191899
-7.473764,30,8334.423342
-0.9481,30,8334.654118
-0.632801,30,8334.88575
-0.696736,30,8335.110609
-1.036813,30,8335.345411
-0.845317,30,8335.581362
-1.616577,30,8335.818922
-0.546757,30,8336.054973
-0.547344,30,8336.284007
-1.559218,30,8336.517236
-3.4145,30,8336.747871
-7.89893,30,8336.981399
-0.896657,30,8337.212508
-0.47254,30,8337.444164
-0.688507,30,8337.671667
-1.29568,30,8337.906779
-0.475378,30,8338.136772
-2.306748,30,8338.364271
-0.741927,30,8338.595825
-0.590515,30,8338.82824
-0.600987,30,8339.05206
-0.775264,30,8339.284887
-0.579496,30,8339.517241
-0.834774,30,8339.751209
-0.639108,30,8339.980763
-0.712111,30,8340.21399
-0.572887,30,8340.452845
-0.684514,30,8340.693779
-0.64082,30,8340.936048
-1.785026,30,8341.168993
-2.168318,30,8341.401175
-1.02805,30,8341.630006
-1.127047,30,8341.861926
-1.45164,30,8342.093388
-2.411867,30,8342.332092
-1.089257,30,8342.555747
-0.674869,30,8342.783213
-0.554562,30,8343.014106
-1.497108,30,8343.237238
-0.593318,30,8343.474017
-0.67412,30,8343.700237
-0.842175,30,8343.933152
-0.759938,30,8344.16852
-4.214503,30,8344.394139
-0.812831,30,8344.624859
-1.032176,30,8344.85094
-0.726489,30,8345.077948
-0.821741,30,8345.309092
-0.673659,30,8345.542274
-2.817087,30,8345.779505
-0.899842,30,8346.008912
-0.567021,30,8346.24215
-1.842658,30,8346.469197
-0.566298,30,8346.695211
-1.406169,30,8346.924475
-0.942584,30,8347.152472
-1.080586,30,8347.388421
-1.463941,30,8347.618044
-0.948042,30,8347.863495
-0.832333,30,8348.087522
-1.154707,30,8348.314245
-0.859888,30,8348.54563
-1.210584,30,8348.767914
-0.928907,30,8349.005082
-0.832223,30,8349.239608
-1.197642,30,8349.471571
-0.962998,30,8349.702095
-0.911727,30,8349.935556
-1.540701,30,8350.160394
-1.223971,30,8350.397192
-1.321853,30,8350.633168
-1.330134,30,8350.861446
-1.518765,30,8351.094591
-0.988648,30,8351.323699
-1.487885,30,8351.557127
-1.578938,30,8351.787254
-1.505578,30,8352.021187
-2.115772,30,8352.258682
-1.973163,30,8352.493136
-1.595214,30,8352.727122
-3.707326,30,8352.961385
-1.799448,30,8353.195365
-1.619698,30,8353.427615
-1.672236,30,8353.657283
-1.194521,30,8353.886292
-1.214662,30,8354.115225
-1.149985,30,8354.347176
-1.308709,30,8354.580388
-0.919735,30,8354.814807
-1.017634,30,8355.051506
-0.819455,30,8355.288601
-1.462194,30,8355.537247
-0.667036,30,8355.772584
-0.91425,30,8356.008479
-0.540268,30,8356.24035
-0.850222,30,8356.471415
-0.926813,30,8356.698728
-0.798179,30,8356.927299
-1.042826,30,8357.154532
-0.974953,30,8357.391573
-0.590801,30,8357.739424
-0.615614,30,8358.029881
-0.893794,30,8358.288377
-3.220472,30,8358.547199
-0.485756,30,8358.785755
-0.498994,30,8359.022694
-0.741785,30,8359.273892
-1.002926,30,8359.512487
-0.511469,30,8359.743183
-1.083191,30,8359.985613
-0.951751,30,8360.233645
-3.180082,30,8360.472322
-0.763568,30,8360.709844
-0.901518,30,8360.944839
-2.513066,30,8362.24856
-0.982357,30,8362.480715
-4.855921,30,8362.724005
-0.617769,30,8362.964043
-4.848259,30,8363.204268
-1.763904,30,8363.439854
-1.420264,30,8363.675187
-1.127512,30,8363.905627
-3.141884,30,8364.14621
-3.607743,30,8364.375736
-0.952773,30,8364.608594
-0.666911,30,8364.835813
-0.809199,30,8365.071491
-0.801781,30,8365.313762
-0.87043,30,8365.551884
-1.179207,30,8365.800048
-0.656018,30,8366.035558
-0.65058,30,8366.271657
-1.138897,30,8366.508345
-1.095106,30,8366.743492
-1.061456,30,8367.069264
-1.099678,30,8367.307465
-1.053737,30,8367.542384
-4.532026,30,8367.775012
-1.407128,30,8368.01274
-1.469946,30,8368.251593
-1.402357,30,8368.493546
-1.999483,30,8368.756534
-1.373054,30,8368.985905
-1.610155,30,8369.221486
-1.098593,30,8369.440766
-0.992167,30,8369.672492
-1.735054,30,8369.903996
-1.413759,30,8370.131469
-1.483216,30,8370.360345
-1.548946,30,8370.589747
-1.41097,30,8370.826262
-1.573556,30,8371.056191
-1.136771,30,8371.2839
-1.523555,30,8371.515285
-1.130392,30,8371.74908
-1.302799,30,8371.976407
-1.022128,30,8372.201649
-1.087344,30,8372.435906
-0.725944,30,8372.676121
-0.90058,30,8372.906619
-0.815005,30,8373.134858
-0.828843,30,8373.376412
-1.105832,30,8373.60619
-0.888368,30,8373.846725
-0.870062,30,8374.075787
-1.129813,30,8374.306779
-0.629343,30,8374.534119
-0.785675,30,8374.761275
-0.758072,30,8375.000476
-0.827338,30,8375.234719
-0.815629,30,8375.474079
-0.449431,30,8375.709504
-0.499819,30,8375.936908
-0.954293,30,8376.170487
-0.795603,30,8376.403254
-0.583484,30,8376.638372
-0.869295,30,8376.865215
-0.962241,30,8377.101842
-0.65002,30,8377.338227
-0.739877,30,8377.628525
-0.841212,30,8377.863115
-1.585957,30,8378.093794
-2.759453,30,8378.327574
-0.494236,30,8378.557951
-1.085275,30,8378.787588
-0.454502,30,8379.022851
-0.376669,30,8379.254805
-0.72073,30,8379.489811
-0.515627,30,8379.71683
-2.077945,30,8379.951898
-6.248298,30,8380.183163
-1.07833,30,8380.411669
-2.734593,30,8380.654386
-0.6533,30,8380.886061
-1.207437,30,8381.116463
-0.420413,30,8381.345221
-0.466997,30,8381.575194
-0.904461,30,8381.811297
-0.668841,30,8382.03931
-0.707291,30,8382.271883
-1.531848,30,8382.501242
-0.839158,30,8382.729002
-0.650729,30,8382.966919
-0.493872,30,8383.193229
-0.60306,30,8383.432084
-0.771371,30,8383.676135
-0.495478,30,8383.9051
-0.608458,30,8384.141869
-1.714646,30,8384.370995
-0.810428,30,8384.604924
-0.740716,30,8384.832819
-0.822758,30,8385.060107
-0.740972,30,8385.288031
-0.748263,30,8385.524991
-1.213965,30,8385.753969
-0.987898,30,8385.98177
-1.14567,30,8386.209887
-1.2389,30,8386.451153
-2.71355,30,8386.692458
-1.551699,30,8386.921044
-1.25634,30,8387.155841
-1.709737,30,8387.397878
-1.370554,30,8387.626896
-3.219575,30,8387.861808
-3.513982,30,8388.093029
-1.468087,30,8388.321912
-3.839154,30,8388.565704
-6.467095,30,8388.796551
-4.571908,30,8389.025566
-2.200947,30,8389.262063
-1.209273,30,8389.494841
-1.224119,30,8389.723921
-1.624179,30,8389.956697
-1.477392,30,8390.192574
-1.667549,30,8390.421219
-1.578851,30,8390.651514
-1.349019,30,8390.886425
-1.46607,30,8391.117736
-1.499646,30,8391.354052
-3.731661,30,8391.574115
-1.823876,30,8391.805614
-1.633786,30,8392.035008
-2.154119,30,8392.26914
-2.530723,30,8392.504017
-2.086737,30,8392.737893
-2.97856,30,8392.96529
-2.123847,30,8393.201036
-1.910212,30,8393.427977
-2.015437,30,8393.653089
-2.180054,30,8393.883127
-1.981988,30,8394.1099
-1.67362,30,8394.337937
-1.983183,30,8394.568078
-2.010452,30,8394.805971
-2.155299,30,8395.030615
-2.058246,30,8395.265183
-1.955718,30,8395.496649
-2.018643,30,8395.731536
-1.308508,30,8395.967289
-1.072869,30,8396.197271
-1.010086,30,8396.429483
-1.052374,30,8396.66423
-1.784788,30,8396.89589
-0.937719,30,8397.125192
-1.344167,30,8397.362347
-1.116982,30,8397.59596
-1.680564,30,8397.828025
-2.19864,30,8398.065277
-0.98824,30,8398.296056
-1.157111,30,8398.522045
-1.159447,30,8398.748928
-1.371447,30,8398.9836
-1.122416,30,8399.210173
-1.402751,30,8399.447942
-1.323306,30,8399.684857
-1.007333,30,8399.910254
-1.259873,30,8400.143367
-1.127596,30,8400.380314
-1.054944,30,8400.618573
-1.136086,30,8400.854128
-1.096183,30,8401.084768
-1.002679,30,8401.322889
-1.088438,30,8401.556725
-1.076309,30,8401.789129
-0.914171,30,8402.022742
-1.092001,30,8402.262239
-1.311217,30,8402.495048
-1.237777,30,8402.719349
-0.837495,30,8402.950484
-0.975741,30,8403.176269
-0.96386,30,8403.411329
-0.911824,30,8403.638159
-0.906323,30,8403.889078
-1.05951,30,8404.125662
-1.315673,30,8404.355492
-1.346752,30,8404.582514
-0.901115,30,8404.810474
-1.512731,30,8405.041597
-0.808733,30,8405.272312
-1.218378,30,8405.501782
-1.910946,30,8405.739521
-5.258977,30,8405.973125
-6.054537,30,8406.200591
-3.436989,30,8406.427089
-3.199484,30,8406.660084
-1.495734,30,8406.890252
-0.777473,30,8407.124013
-0.93209,30,8407.358725
-0.732814,30,8407.582152
-0.833521,30,8407.813451
-1.147429,30,8408.046375
-1.780437,30,8408.280312
-1.539597,30,8408.504968
-1.421449,30,8408.738206
-1.603333,30,8408.965861
-1.675951,30,8409.19463
-1.453036,30,8409.422216
-1.280384,30,8409.654329
-4.038386,30,8409.889195
-3.65091,30,8410.126108
-4.060361,30,8410.35475
-2.889914,30,8410.5818
-5.49404,30,8410.812333
-0.906164,30,8411.048332
-0.982794,30,8411.28221
-1.312897,30,8411.516178
-1.620548,30,8411.742626
-1.147279,30,8411.978149
-1.047437,30,8412.213032
-1.327474,30,8412.444586
-0.996962,30,8412.688512
-1.81721,30,8412.922837
-1.839133,30,8413.149239
-1.75611,30,8413.379774
-1.828131,30,8413.615673
-1.790911,30,8413.849724
-1.732595,30,8414.109624
-1.986824,30,8414.344064
-1.732875,30,8414.57157
-2.195619,30,8414.810857
-1.938858,30,8415.040041
-1.743332,30,8415.269538
-1.925366,30,8415.500412
-1.492215,30,8415.726804
-1.694109,30,8415.9507
-1.69185,30,8416.181799
-1.795121,30,8416.417586
-1.825064,30,8416.644559
-1.800006,30,8416.872382
-1.702166,30,8417.104191
-1.947561,30,8417.331834
-1.536821,30,8417.562109
-0.837273,30,8417.790502
-1.234109,30,8418.017182
-1.131972,30,8418.248431
-0.904104,30,8418.4856
-1.054325,30,8418.71322
-0.993385,30,8418.951517
-0.657485,30,8419.17954
-0.94471,30,8419.41533
-0.890796,30,8419.643604
-0.845022,30,8419.87293
-0.97456,30,8420.10485
-1.208662,30,8420.343398
-0.748047,30,8420.584212
-1.031697,30,8420.816936
-0.900749,30,8421.05362
-1.532785,30,8421.284017
-0.860554,30,8421.514824
-0.770903,30,8421.753595
-0.68186,30,8421.989576
-0.985967,30,8422.222298
-0.859245,30,8422.452379
-0.716194,30,8422.682351
-0.796782,30,8422.906961
-0.623471,30,8423.136725
-0.968113,30,8423.370724
-0.737907,30,8423.609672
-0.975844,30,8423.83352
-1.350848,30,8424.066653
-1.243708,30,8424.305934
-1.195327,30,8424.538828
-1.446107,30,8424.773656
-1.751184,30,8424.996444
-1.567274,30,8425.234191
-1.43901,30,8425.462949
-1.086643,30,8425.692182
-1.352024,30,8425.927548
-1.370395,30,8426.161555
-1.23138,30,8426.399991
-1.112688,30,8426.625148
-1.233188,30,8426.864007
-1.397146,30,8427.107226
-1.300265,30,8427.351169
-1.321941,30,8427.581089
-1.301114,30,8427.821479
-1.603892,30,8428.054964
-3.442701,30,8428.289726
-1.39683,30,8428.517154
-1.158308,30,8428.750784
-0.924117,30,8428.982716
-3.278185,30,8429.210587
-0.917865,30,8429.446672
-1.279287,30,8429.675734
-1.577851,30,8429.911065
-1.052435,30,8430.142799
-0.883738,30,8430.375854
-0.953162,30,8430.600688
-0.796607,30,8430.831773
-0.848468,30,8431.055251
-1.126883,30,8431.292063
-0.810549,30,8431.527338
-2.872162,30,8431.75613
-1.815688,30,8431.988622
-0.968063,30,8432.219136
-0.998709,30,8432.447268
-1.134007,30,8432.673648
-1.471161,30,8432.903407
-2.494269,30,8433.132912
-1.186082,30,8433.369005
-1.140673,30,8433.602592
-0.850068,30,8433.834622
-1.196503,30,8434.059971
-1.317442,30,8434.29392
-1.802677,30,8434.523808
-1.944677,30,8434.755279
-2.053702,30,8434.984698
-2.293638,30,8435.23395
-1.9467,30,8435.460921
-1.997969,30,8435.705789
-1.704391,30,8435.932893
-1.832707,30,8436.16903
-2.466478,30,8436.402061
-1.560445,30,8436.632855
-1.318715,30,8436.860739
-1.432572,30,8437.097574
-1.269244,30,8437.339102
-1.136719,30,8437.572
-1.587281,30,8437.802645
-1.355135,30,8438.030948
-1.424625,30,8438.269644
-1.543681,30,8438.501595
-1.438768,30,8438.730113
-1.031714,30,8438.9564
-1.0994,30,8439.188676
-1.501485,30,8439.41417
-1.305325,30,8439.641775
-1.43734,30,8439.864514
-1.272736,30,8440.103369
-1.114334,30,8440.334806
-1.621473,30,8440.562216
-0.939271,30,8440.791335
-0.96175,30,8441.022348
-0.89548,30,8441.251013
-0.822454,30,8441.481063
-0.879759,30,8441.711376
-0.961531,30,8441.940991
-0.632065,30,8442.173717
-0.581296,30,8442.415557
-0.793403,30,8442.640247
-2.701005,30,8442.865368
-0.603909,30,8443.10063
-0.578907,30,8443.343722
-0.56953,30,8443.580125
-0.633135,30,8443.811681
-0.57798,30,8444.036998
-0.703804,30,8444.274438
-0.664599,30,8444.506094
-0.560661,30,8444.74173
-0.481127,30,8444.97921
-0.775057,30,8445.22247
-0.822208,30,8445.45134
-0.659686,30,8445.679286
